food_name,image_url
Óleo de canola,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQs5UEjXlsr3ribxZ79U8-SMAgQtsLlDenxNsc5h3xEz0OHRXIAlJ0OnQLKpG8&s
Óleo de girassol,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQrDPh0uHhJqwVIecV01ahYZRfppyDeEHB2NhQ2ZXbxQU9iJM19i58p_S8KGgc&s
Óleo de milho,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4MnznRFTOo4HLVNOfWVBh1D9S8iK0E9NFTKz-DGT8eC7CXdkXfeaADcwbFw&s
Óleo de pequi,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS58r3y2ioNOjojb7Uph1SUs_h1GSbBKKN2zf-adf0WdUZsgZlyxUUM_-PTbw&s
Óleo de soja,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTM55i0Pb3qM-ZeMQq44697wDQ7r71qzDCkWT9CkBSkk4QB6zwSk-pnaGlaYRw&s
Abadejo filé congelado assado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQQqrZGUOE1Lqyi9HcNwgphx6ky_pE-x1cWzN_Hn1NOtnJmu--H7JiiBLqCteI&s
Abadejo filé congelado.cozido,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT6LVy4Y7j5rxAZf71Zzdxc5VCgfvzHYCW7NJ6s9qEnBB4PVuuf_DMxe6j3hQ&s
Abadejo filé congelado cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS4_P-pNs8veS0IF3XXfIbQKs-CVvVTL_iQqZ22Oj9yVjhMCWNGVeH6XD_Odg&s
Abadejo filé congelado grelhado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQQqrZGUOE1Lqyi9HcNwgphx6ky_pE-x1cWzN_Hn1NOtnJmu--H7JiiBLqCteI&s
Atum conserva em óleo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRBSEOA-n5FC3Mytznx9xfhEHYWavOokoqf09BnjiJOUVwj-By-9U7dDYuH3g&s
Atum fresco cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTH4hiYzUMujRcyzhZq2LA0_1X1DFFl_MONqhMud6o-_zrii82j0WRGKigb5fg&s
Bacalhau salgado cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT0xkKuD9KXPJS4fDPdZbxWU_ZUCjhrBS8HQ6P188a11epV1_yGSD6abVEb_B0&s
Bacalhau salgado refogado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSzK2YrMqfWDs55NSYRSXOH4z7mCBoNh3kfAtpy43eFBbPbLZM6VEtO1YcpbQ&s
Cação posta com farinha de trigo frita,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTtvXQVRzCdghSMzCVObpTTnYCTnF2nXIhkYADco2oZi06dB3-BGClU4_W7rw&s
Cação posta cozida,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS3z80RF8-ANK2S3LKb7Dsl2pBrJJVmVP9xmGtXELMhl5TSgV1wys38CYhHbPM&s
Cação posta crua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRirqwEjEVzgKpNGnCxNbVYgofqYqUqhwyAR4truso8tqCn5jB9EkHhqu_JBF4&s
Camarão Rio Grande grande cozido,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS5yuOTU0OkicKgEsBaLdIzlybPSDzlmEiBKToXtqBaSh6wiPeTZfZ0b8nkqYA&s
Camarão Rio Grande grande cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcThi1T25AzLbtUftIHp2ZfQ3vGxHNwK3FnwibRksntXQgvGtqDJVJ6QfD3oyQ&s
Camarão Sete Barbas sem cabeça com casca frito,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3tF-fd4ijU9ADx2jiQNIkYF-0iGzFm4wOhQ8djzVqjy2QmMMHhkLhiSlHdUI&s
Caranguejo cozido,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSIdu69QSfUvJzMwWr0K0gjITt7aI3zNl0Kqw8IRfXQ0NBMO9n04CuDo7UgguQ&s
Corimba cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR23UiCE_c2xrBX3I4fBJKLcr3VVUCMhNR-kMYwHxgw16WJAqXppHkBF3cQaNc&s
Corimbatá assado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT2J54p5BwU_VTlq-WD32qGM08jSsgfMEBvNSVgl-JLmzKcqgWwxE5hwoKCYyI&s
Corimbatá cozido,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSEi5PpSNd6D7RXLhUiqEP_LYuhKuNxJ0Q8joR5hjt7ayxnQHJjs1xAeQ2IqQ&s
Corvina de água doce crua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSvTFIo6xheHQGb7-Jm-AgBT6WxAH_H-QK5FTh6g49nAmLjBhEpuX5s542d3w&s
Corvina do mar crua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZ5P2dACuazjgZkJ-65nO4RUj9H84uTs7uC76DvvYBRmwLRtohnPCoe5QAlcM&s
Corvina grande assada,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS1upVpR_OCwF9Ihm5OmY33m4iSbv4lwsHSY82W2zSQmcfrWOE57BfsaEBeAUU&s
Corvina grande cozida,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSvTFIo6xheHQGb7-Jm-AgBT6WxAH_H-QK5FTh6g49nAmLjBhEpuX5s542d3w&s
Dourada de água doce fresca,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQqFFVxJeNSpjxUChhXKtoBdyB2XdI9BZUZBhJYLBhtZdM9dh30aA2lZshJI4Q&s
Lambari congelado cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTThU0H6DP6BPLkB6lZovv4W88Mp4paNjU210aLkxs7V-EBPbUKtVKu7rw31w&s
Lambari congelado frito,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ0u5dYl53bArRXIub8s7aAXo56Zob4hQovQ3EKiph3YvEQPwPo0iUaLgS04g&s
Lambari fresco cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQaa3Dx3nk-MxS5JvXm_87KsfcMjhtF7TwjJlZcY2pYTifPT6bAXSrDeB2C8A&s
Manjuba com farinha de trigo frita,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT6EnZKNmoAaKlLNCpMCTzAEATxwkdRGOjPou3-3FRKF4c5G6eLbLWMEELyVg&s
Manjuba frita,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSl6tOlP72rO4lOKMehgVy_ZAnrnVUtMW8TEt-AhLzar-_oeMb7rSSjjoSObw&s
Merluza filé assado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQaHgkQDpzXg_RsQzSTbEXk6QYJ9yQDSNxyMtlQM2X3sbFhRO017NO_r9TZnlM&s
Merluza filé cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBdfIwX1vioke2ZbRRPAf1PIchF-TsV3il8G7FW_7r9rE5M6EmAHIXAeMx-mE&s
Merluza filé frito,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjCObHGVPgEoSQHGhnsnkBK2BOkhAfHw4KyoYj8gYBdz0_Zm19DXloxsAhlA&s
Pescada branca crua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTp9BeN2R-2c_mXNY0P9OVoZxFckpvmSmLIAzX0atWr-LVAzmE_2N7gWWAm-Q&s
Pescada branca frita,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-9ekRGwkh-FpEQEbVSVfVUMyiOMhY0tOHwbVGv_bRWaJU7BoEaLJVPCTS38E&s
Pescada filé com farinha de trigo frito,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTn82LqCdTlNy8PHr_FneylicP6Rb4_NzJU5ft-Stx709X4WHtgV64B4nqjGDg&s
Pescada filé cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSj_YS7mYYSZCUOWpXbURkwSi2Tp-KObaFwqqWGn3wBMcq36VzTqLJfe4L7LAk&s
Pescada filé frito,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSlnO-Ystgk4Ws5e6mXn9P8YKGZA43VgqiiEoPkj3utoBBFA4j1CD5XzC7N79E&s
Pescada filé molho escabeche,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcScbDqcd1WdfPPimazJPYE-Qfr2HU-LFAEhFUjKkFMaB4wjgBlXslAJ8h8wrw&s
Pescadinha crua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRiIErqk4oqCvLlcUqv5-oGZJfWb8ScuNVrDP61zUINmZE_mMDfxjVx_wfT_A&s
Pintado assado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRVzfiuKYJ4-nhtLkambAQRlqR8iWeB0K6lujyG5Dvi-UGFl14ELfJWInpjcw&s
Pintado cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3BQ7mxfZN22K8rQVWNySnkChbSbQ1mIh_yazsl5d-1C6rHlRp7sfaH4HpZv4&s
Pintado grelhado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQchB_uY7UQd8aOYbI0tElgIKvISejVe6N4fHSYFW1skkneV-shSvS9zLWbOw&s
Porquinho cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTmb5Yrly-po2QfscfW2xVBEgmIrCyv6lYgK9Q5TCFM06KsZiG4xICG1NnkBX8&s
Salmão filé com pele fresco grelhado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRIQ4PAqeoawOAxvovznxMsZ7wCTYIu8nkmD45F3esP2h68Cv-e5IsETTCdFg&s
Salmão sem pele fresco cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRaY8JW4-47Eec9ghMNfx1y0prJRrmwnvFP9J3-Lc2YxnAmloOHmkGHCEWFlYI&s
Salmão sem pele fresco grelhado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRIQ4PAqeoawOAxvovznxMsZ7wCTYIu8nkmD45F3esP2h68Cv-e5IsETTCdFg&s
Sardinha assada,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSxf83jd_YbC_X22VSoMGZ7yVENRb3LfWLZKROL0beLK3m3NeBnd3TPxLvGMw&s
Sardinha conserva em óleo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTHuDXaMPSO6AtlDrQ-tTHVb9QXWcfMPTjYleTtQQ83LJwC3X2G5SQaT-Tpon0&s
Sardinha frita,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRnyLj4BU7hNfYEoKWYvciFu3L9aExd5efRaz_Tv1bw6bkefAwzDzL2cMDyMA&s
Sardinha inteira crua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHFsjKNYaJ6uywDnM5tc9SgMj6-DCFxwIXcwkMVQawhwkwuyhdmQtbjB8ITQ&s
Tucunaré filé congelado cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTpkI5te9PFxthOPmGFPpy2xgfX3k7QKkrJsrWOCSER8fRLO1GIF7H8J_TuXg&s
Apresuntado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSQ9jfIxcRLXUwREYrvns2hVkLRvju96uFkpjDVELJgiaREqKw1DsgF2WWbKA&s
Caldo de carne tablete,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQtmdL3nFzfFMsllAL0hRiKsYAVNYUtxINhPnOYYX_LX6_EHtXAs5rqnpoGHTc&s
Caldo de galinha tablete,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT9KfqS6zPbvZOsLIFrQ32Uo1dgvGUM9A0ZoOVPtub2v31qgJToyoVBFytqy1A&s
Carne bovina acém moído cozido,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTrjDJCuXc4fRRgCb0P9pyrgC9Z5LaWulWL_KRWeCXhE-r8aB0_33gNvyN6nw&s
Carne bovina acém moído cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTvXB8b8BteTlkRZrl6Mh8GCr6bnAd6wcGUrZzj5sjg4abf-HLbG29_BnGGODI&s
Carne bovina acém sem gordura cozido,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTrjDJCuXc4fRRgCb0P9pyrgC9Z5LaWulWL_KRWeCXhE-r8aB0_33gNvyN6nw&s
Carne bovina acém sem gordura cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTrjDJCuXc4fRRgCb0P9pyrgC9Z5LaWulWL_KRWeCXhE-r8aB0_33gNvyN6nw&s
Carne bovina almôndegas cruas,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSFd9MtTRavkyz4ls3sLJM9WoXNlhMMmJZIi0Bw8aAHqBHIaCgjQbZ_TMxEvnU&s
Carne bovina almôndegas fritas,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS7jGWpbH17ezO3fw1zwNsk92IrMZ-FDtPWMeFoW-w5Lu3N6tTPcSHJqZ-srg&s
Carne bovina bucho cozido,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRju_z9Xmam6EUW-C5hnmWn7lo16kpiTN-KFNPfgJcHZaM-RbgMt9rA2Z24ZBI&s
Carne bovina bucho cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRa41qki5oWT5pTmaQsAcgINkatRjgLqIvnT6pp1Aj-nJA9tK2mCTl5tf4oK4g&s
Carne bovina capa de contra-filé com gordura crua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTCPADvHh3kJWh3h7XXa2XBZczvRA2X0ynl-W5FO2x5erjmgcvWpo2QsAdQuA&s
Carne bovina capa de contra-filé com gordura grelhada,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQsXc2_b3lGeMJyJBD-1tetC4_HDXiwEgTOtm766AiKn9oU967rcITxoA6OCQ&s
Carne bovina capa de contra-filé sem gordura crua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTCPADvHh3kJWh3h7XXa2XBZczvRA2X0ynl-W5FO2x5erjmgcvWpo2QsAdQuA&s
Carne bovina capa de contra-filé sem gordura grelhada,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQsXc2_b3lGeMJyJBD-1tetC4_HDXiwEgTOtm766AiKn9oU967rcITxoA6OCQ&s
Carne bovina charque cozido,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQmFEi2IxFzY84CAAd6zmuQ6eQjG9tZowLCYSKl_mCgRQvBp1SXbC1CQ2Q7wA&s
Carne bovina charque cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTnexjXiPnKRt0kJPsHwgglxccZFZiScDPQrqD_a6Nv-zeaGDDLHB13qvyqyA&s
Carne bovina contra-filé à milanesa,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSusQi1suL7jmyM48ADoKEt7VJomKR7S66rT1_C8eqYQIXaJv8RDAIBBAu5Vw&s
Carne bovina contra-filé de costela cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT0Wt29dIFx4oqwfcB7euy_bTcKavW2twdoTKY5l52h3M20MMgyPrrSKo-drQ&s
Carne bovina contra-filé de costela grelhado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT0Wt29dIFx4oqwfcB7euy_bTcKavW2twdoTKY5l52h3M20MMgyPrrSKo-drQ&s
Carne bovina contra-filé com gordura cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSVJI-7KAF_b5PtZM7gTo2JYJ4_Xnhz_wl4FguXbV_XyXRxJq57PIz7Nh0gZpA&s
Carne bovina contra-filé com gordura grelhado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRLIepcaN5msmdlyboGbJc5F-c3FZBBbAPwJg_5O42v_xwzIg_rcW5qJAl1Fw&s
Carne bovina contra-filé sem gordura cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRuy9mpE1m-PorICc7-3Hh7MpC7EX5XpRXHozih_8BZD3C5Iws9XJNHgwXpvMc&s
Carne bovina contra-filé sem gordura grelhado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSzjNlThWZhBFgkBLFTdVKwOa7RzIcOjMzc7iYfvSuTB4NprXVKEtvKrXPzGQ&s
Carne bovina costela assada,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTzQ5sEX4KyUk2v2f_kebb15gMdxa5_IOyi5pa8-H2ZEzIGW6E0PmMXVFM0ppM&s
Carne bovina costela crua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSoBMmYoU721Q8c0rIuFzXSqkBwI6Q6sP6NZJxEqylo_LGe6NsexAQgdtvNn_A&s
Carne bovina coxão duro sem gordura cozido,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS42nXW-1YPG0n5dBoeIiaYNMDAMZjcf_HgZb6TgePiBk1K7WUjrPtw9AobRg&s
Carne bovina coxão duro sem gordura cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSx93cA5KOSTj8TWa87img4KpvUnhAAX9oebMQ5jfqjfaRmZQT2D03h4e5iLoY&s
Carne bovina coxão mole sem gordura cozido,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQcN1uTJMDPX0Vqe-UJgxtBE08I0wYCOlyqz1FnvspvRAqjNVAMA0CdxT-f_sQ&s
Carne bovina coxão mole sem gordura cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTifgbZRHcFN9Pe7YBhRbstmg9AXkeyAEAu_dfMfZ-JVEuBeeY0WuwyTpNZOyg&s
Carne bovina cupim assado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTfzgwEB8lx79sS65R6tmvGVc9t5qiRP-SPv3Zdw8dbUUd8pqsWYpr8us291B8&s
Carne bovina cupim cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTfzgwEB8lx79sS65R6tmvGVc9t5qiRP-SPv3Zdw8dbUUd8pqsWYpr8us291B8&s
Carne bovina fígado cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-zFCjpzAVPQsB9zzIhZqZP5AxEzNQz9E-DXUAJdfsVY26I_m6nTcBIP1VUvc&s
Carne bovina fígado grelhado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT1PQcZt71f5lGvpPDdmDaLKnbm-jEXJWyNMIpcGJuCAOsLv9_2Nj5IA_8PwOw&s
Carne bovina filé mingnon sem gordura cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT5CZG7xlgNxwIPbqQttl_gEqtlIA325or-fkOZ6XOL6QdynUJkmqEZ7O3WQQ&s
Carne bovina filé mingnon sem gordura grelhado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRMrfMgRTl15Z3EN-ggSpgPaDz6bS2cju7FPng18t0RlIQeMrlmBSRBv_YzcA&s
Carne bovina flanco sem gordura cozido,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTrjDJCuXc4fRRgCb0P9pyrgC9Z5LaWulWL_KRWeCXhE-r8aB0_33gNvyN6nw&s
Carne bovina flanco sem gordura cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRJ6eEqdREymzEAYQj4AY2LYgRcX4Mnn43Fr8cu7oHkcnJn2KuBblze-CvaRQ&s
Carne bovina fraldinha com gordura cozida,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQiPisWf7AA1gFYUvCEbxrqd9QKksD-N3ps9-5dSzk0wGQ_-1vfXrTBhTzlBlk&s
Carne bovina fraldinha com gordura crua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTRET-3rdykmggeRTSD5ZXvALUYVMebILDYtGAdkMEOG6NI4l2LY50yBBIH9ag&s
Carne bovina lagarto cozido,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSbpbWIQ2WnxZF1j5eaIWPvu-UpToavn15ZRs7cZ70uR_myHgurLxirl6cWOg&s
Carne bovina lagarto cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSnNtLnEkW-EHKC4SR8fz25bQZfQ4WVZxq6Wk-n-6YQu_YUSwGu3tSaYvraCQ&s
Carne bovina língua cozida,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRaSuytDpdABG7rX_JQV3y-VEciVVRiuj8YIYGrme4SLex_sUHGU1SVbIWtBQ&s
Carne bovina língua crua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS7yJmU5wxmGmCVA8KEHLpOzVx21Obui_8V06WA49zP6zs64ICHs0elM1vU2Q&s
Carne bovina maminha crua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTRET-3rdykmggeRTSD5ZXvALUYVMebILDYtGAdkMEOG6NI4l2LY50yBBIH9ag&s
Carne bovina maminha grelhada,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBoahs5mX9kiXiBBqOAgiC9cIIXpWipce-kRnaj21GFc4li9V9ZNfS8umjuBc&s
Carne bovina miolo de alcatra sem gordura cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQiNP3w8-u4QLY-URfj6EK8l89sB8C8gVLcGix0O14iK-evbJx5m0gNJc-A4g&s
Carne bovina miolo de alcatra sem gordura grelhado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQiNP3w8-u4QLY-URfj6EK8l89sB8C8gVLcGix0O14iK-evbJx5m0gNJc-A4g&s
Carne bovina músculo sem gordura cozido,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS5qidtqMVViLpHG9F04n0jL5mJMyCNfYkL7zDVFOWfuBTCq55lOkn2PpdJiA&s
Carne bovina músculo sem gordura cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTKJOfN-UxbdoRjkJA3wfYSvrZiKaz9_xHSesoZlSbT0p-npd7Rzu0-ClKrXQ&s
Carne bovina paleta com gordura crua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSoxz2CZja9FQyGQ4l4UACsBSnsDRqMkD-XuqVSyY9e0nOnnecCWfnsR_dOEg&s
Carne bovina paleta sem gordura cozida,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTb5_0RqpIRthSvl3gXq5aGmwHZLGZryooDAkXvc4gCEp_Drm7KEZo9zbWizg&s
Carne bovina paleta sem gordura crua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSA7VUnlIjCTBTk69B1NZbYPKLw3OuWB__SeQrlMiUZTYoLKW1HQ-saUIbJBRg&s
Carne bovina patinho sem gordura cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTKJOfN-UxbdoRjkJA3wfYSvrZiKaz9_xHSesoZlSbT0p-npd7Rzu0-ClKrXQ&s
Carne bovina patinho sem gordura grelhado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSM_nfzQQfoVkP0X0K2Eimlv1pVgRk80ymKgpzaWmikBiYSoi7QnksOMTKw-g&s
Carne bovina peito sem gordura cozido,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSe93KWaouZhsHuSlK1LZ525vUCLSm1iN4HCeGO0SJ3icFGBLpPQbnRZWd4UA&s
Carne bovina peito sem gordura cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQoAwzDIkMvODlmwu--Mkp5vvE88ptfS586aISSh8OwOg05OwWHVuT-uKz7VQ&s
Carne bovina picanha com gordura crua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRI_pybDrymKKT0S0K-kPiIIUZEubXjDj6p4C20D2vFXnxhZ9RCrnDP98_dILQ&s
Carne bovina picanha com gordura grelhada,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT4jd1F99xn_7r1_RL70cHIX1B1NdwIBRBQnHSrjXMSzHhXMSRdy_5yX9U1lg&s
Carne bovina picanha sem gordura crua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQS4m0rdI8QEEFqdiD_pv7HW3WFGcR6JtrgwXjzdsfifkjFl8vSg7daSkMPJpY&s
Carne bovina picanha sem gordura grelhada,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQS4m0rdI8QEEFqdiD_pv7HW3WFGcR6JtrgwXjzdsfifkjFl8vSg7daSkMPJpY&s
Carne bovina seca cozida,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRYPKo5CSE0OymaUY7W0k5cJx-vVqINCWJBBCRxPALa4PESvKaSZz1ly6WjLEk&s
Carne bovina seca crua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRdkwoQT1uiVWbASQVZ-03pZyDVGTq71jC2wtkSD5glJYBsPjVOD4yjXzAGbA&s
Coxinha de frango frita,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTfghkbcWZlI5FBHAK2OZCnhCzHvD_vYDFNZaXKaAojdj8G8yiXV68jLYMoL4o&s
Croquete de carne cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTiifaAAZAUEaNbYHbgTccO6oVmt50Ch7Q2bSUGP_SVme8DrQ2TqoVVc1cbyw&s
Croquete de carne frito,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS02EFZ2RzFg0K-eWpahjx3mQh7lfzXSVC5l43iwBUMQNcAttxnEHrHSmHZow&s
Empada de frango pré-cozida assada,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnZgzEMA0-eEV25MtEG7TVkDA6LeL7svT6R34tmal137Bsj2ofkix4DD3saQ&s
Empada de frango pré-cozida,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSlnoY9iPs7ht2E4LY2o1Is9aiKJEKhpwPOSlO3y4AdVTvLSxD3v0huF6FA4Q&s
Frango asa com pele crua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQj9XrnZxPav9mKQtyuzlg97wjF1tGDNDpCmDG8YvqqWL1UMNzASOiBSktLW7A&s
Frango caipira inteiro com pele cozido,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRaIyjmO2M2kDrlyyI4sOe3cluzwKRECAg9dp_Uh6KZpbJ235kQJpS9SG_tvQ&s
Frango caipira inteiro sem pele cozido,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSc9eL8PtDGaJ9byLd3yJ-P2URMtlUM8s8MmQ7NnQ93ZRxE0AiEsO6HrjsZZFg&s
Frango coração cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRl2OvBW5znpMMrIBiwt8wIzVAVxlb1akP2Xbw1PgO13JvMawdWWSvD08vE9Q&s
Frango coração grelhado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTO5S__x4ghJ8fI6czLopHwnWyFSkV0hZXFmayHWiiF9DPoVzayLjzGNEVTaw&s
Frango coxa com pele assada,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTOe3oqxlQUNlWkzgfXf6TSV3jlt0OA1HDs2VEwHePyckBE1UQf4JJ0LQYF_A&s
Frango coxa com pele crua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQBB1-Qko1RuCYe30s3Z6-DmS38NA21er7anRPGAOnKBhXPuw7phnpAhRbBZw&s
